Organism,Organism.rowname,Genome, MIXEDCLUSTER_CODING, OR1/3/7_CODING, OR1/3/7_PSEUDOGENE, OR10_CODING, OR10_PSEUDOGENE, OR11_CODING, OR11_PSEUDOGENE, OR12_CODING, OR12_PSEUDOGENE, OR14_CODING, OR14_PSEUDOGENE, OR2/13_CODING, OR2/13_PSEUDOGENE, OR4_CODING, OR4_PSEUDOGENE, OR5/8/9_CODING, OR5/8/9_PSEUDOGENE, OR51_CODING, OR51_PSEUDOGENE, OR52_CODING, OR52_PSEUDOGENE, OR55_CODING, OR55_PSEUDOGENE, OR56_CODING, OR56_PSEUDOGENE, OR6_CODING, OR6_PSEUDOGENE, TAAR1_PSEUDOGENE, TAAR2_PSEUDOGENE, TAAR3_PSEUDOGENE, TAAR5_PSEUDOGENE, TAAR6_PSEUDOGENE, TAAR7_PSEUDOGENE, TAAR8_PSEUDOGENE, TAAR9_PSEUDOGENE, TAS1R1_CODING, TAS1R1_PSEUDOGENE, TAS1R2_PSEUDOGENE, TAS1R3_PSEUDOGENE, V1R_CODING, V1R_PSEUDOGENE, V2R116_proteinAlignment_CODING, V2R116_proteinAlignment_PSEUDOGENE, V2R1_CODING, V2R1_PSEUDOGENE, V2R26_CODING, V2R26_PSEUDOGENE, bird_gammaOR_CODING, bird_gammaOR_PSEUDOGENE, squamate_V2r_CODING, squamate_V2r_PSEUDOGENE,VR_OR_CODING
Caloenas_nicobarica_GCA_013398195.1.collapsed.fasta,Caloenas_nicobarica,GCA_013398195.1.collapsed.fasta,,0,0,7,4,1,1,1,0,1,9,2,1,3,2,10,6,4,4,9,1,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,71,136,0,0,122
Calonectris_borealis_GCA_013401115.1.collapsed.fasta,Calonectris_borealis,GCA_013401115.1.collapsed.fasta,,0,0,8,9,1,0,0,2,0,4,3,3,4,7,12,13,3,9,6,6,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,20,0,0,48
Calotes_versicolor_GCA_020711275.1.collapsed.fasta,Calotes_versicolor,GCA_020711275.1.collapsed.fasta,,2,1,13,5,0,2,1,0,3,1,2,7,2,2,13,12,0,1,0,2,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,2,0,23,21,25,26,23,22,114
Calypte_anna_GCA_003957555.2.collapsed.fasta,Calypte_anna,GCA_003957555.2.collapsed.fasta,,0,0,12,15,0,0,2,0,1,9,2,2,3,0,2,2,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,145,191,0,0,182
Calyptomena_viridis_GCA_013390005.1.collapsed.fasta,Calyptomena_viridis,GCA_013390005.1.collapsed.fasta,,0,0,8,0,0,1,1,0,0,0,0,1,3,1,4,1,1,2,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,7,0,0,29
Calyptommatus_sinebrachiatus_GCA_022412395.1.collapsed.fasta,Calyptommatus_sinebrachiatus,GCA_022412395.1.collapsed.fasta,,9,3,55,20,7,3,6,3,7,24,23,20,31,6,63,24,5,0,2,2,0,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33,92,3,0,348,247,48,33,382,279,1085
Camarhynchus_parvulus_GCA_901933205.1.collapsed.fasta,Camarhynchus_parvulus,GCA_901933205.1.collapsed.fasta,,0,0,4,0,0,0,0,0,0,14,0,1,3,2,5,1,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,58,48,0,0,82
Camelus_bactrianus_GCA_000767855.1.collapsed.fasta,Camelus_bactrianus,GCA_000767855.1.collapsed.fasta,,71,30,71,26,20,1,3,4,6,1,117,52,118,66,156,64,44,20,46,17,0,2,5,0,59,32,0,0,0,0,0,0,0,0,0,1,0,1,15,12,0,6,2,1,1,0,0,2,0,0,852
Camelus_dromedarius_GCA_000803125.3.collapsed.fasta,Camelus_dromedarius,GCA_000803125.3.collapsed.fasta,,69,36,67,42,20,4,5,4,8,0,123,64,117,103,156,146,40,27,46,18,0,2,5,0,60,52,0,0,0,0,0,0,0,0,0,1,0,1,17,12,0,5,1,2,1,0,0,6,0,0,852
Camelus_ferus_GCA_009834535.1.collapsed.fasta,Camelus_ferus,GCA_009834535.1.collapsed.fasta,,71,27,76,21,18,2,2,5,6,1,118,57,119,86,159,105,43,18,47,21,0,2,4,2,60,45,0,0,0,0,0,0,0,0,0,1,0,1,16,11,0,4,2,1,1,0,0,1,0,0,861
Campylomormyrus_compressirostris_GCA_910591475.1.collapsed.fasta,Campylomormyrus_compressirostris,GCA_910591475.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,21,9,34,5,29,24,0,0,89
Campylomormyrus_numenius_GCA_025727615.1.collapsed.fasta,Campylomormyrus_numenius,GCA_025727615.1.collapsed.fasta,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,13,7,7,1,16,30,0,0,41
Campylorhamphus_procurvoides_GCA_013396655.1.collapsed.fasta,Campylorhamphus_procurvoides,GCA_013396655.1.collapsed.fasta,,0,0,6,1,0,1,1,0,0,3,1,1,2,1,2,4,2,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,14,0,0,27
Canis_lupus_dingo_GCA_003254725.2.collapsed.fasta,Canis_lupus_dingo,GCA_003254725.2.collapsed.fasta,,78,28,73,20,21,3,1,0,1,5,120,47,111,41,194,40,60,17,83,20,2,0,22,4,75,24,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,3,1,1,0,1,0,5,0,0,962
Canis_lupus_familiaris_GCA_000002285.4.collapsed.fasta,Canis_lupus_familiaris,GCA_000002285.4.collapsed.fasta,,81,23,63,16,20,2,1,0,2,3,109,42,78,33,175,31,58,12,76,25,1,2,16,5,68,25,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,3,1,1,0,0,0,4,0,0,834
Caperea_marginata_GCA_029224305.1.collapsed.fasta,Caperea_marginata,GCA_029224305.1.collapsed.fasta,,17,37,28,37,4,6,1,1,1,3,18,63,10,12,21,68,2,8,4,9,0,2,0,1,6,16,0,0,0,0,0,0,0,0,0,0,0,0,3,16,1,3,3,0,0,1,0,2,0,0,129
Capra_aegagrus_GCA_000978405.1.collapsed.fasta,Capra_aegagrus,GCA_000978405.1.collapsed.fasta,,156,123,101,45,21,12,13,20,5,5,178,89,116,106,219,232,45,40,65,53,2,0,12,7,85,63,0,0,0,0,0,0,0,0,0,1,0,0,11,9,1,9,1,2,0,0,1,4,0,0,1148
Capra_hircus_GCA_001704415.2.collapsed.fasta,Capra_hircus,GCA_001704415.2.collapsed.fasta,,155,100,104,48,22,10,16,12,5,4,188,81,113,108,232,231,51,29,70,35,2,0,13,8,78,60,0,0,0,0,0,0,0,0,0,1,0,0,10,10,1,11,1,1,0,0,1,3,0,0,1175
Capra_ibex_GCA_006410555.1.collapsed.fasta,Capra_ibex,GCA_006410555.1.collapsed.fasta,,99,50,21,18,18,2,1,2,2,5,105,37,81,55,61,98,0,0,3,5,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,5,1,2,0,0,0,5,0,0,499
Capra_sibirica_GCA_003182615.2.collapsed.fasta,Capra_sibirica,GCA_003182615.2.collapsed.fasta,,156,105,100,55,25,5,15,10,4,6,189,71,125,114,228,226,56,27,69,41,1,2,13,6,92,70,0,0,0,0,0,0,0,0,0,1,0,0,9,12,1,9,1,2,0,0,1,9,0,0,1210
Capreolus_pygargus_GCA_012922965.1.collapsed.fasta,Capreolus_pygargus,GCA_012922965.1.collapsed.fasta,,164,134,82,52,22,7,10,9,6,4,166,72,165,164,246,337,59,32,69,46,2,0,13,4,70,156,0,0,0,0,0,0,0,0,0,0,0,0,11,18,1,12,1,1,0,0,1,13,0,0,1253
Caprimulgus_europaeus_GCA_907165065.1.collapsed.fasta,Caprimulgus_europaeus,GCA_907165065.1.collapsed.fasta,,0,0,12,11,1,0,0,0,0,2,3,1,3,1,12,5,2,3,10,1,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,234,51,0,0,295
Capromys_pilorides_GCA_004027915.1.collapsed.fasta,Capromys_pilorides,GCA_004027915.1.collapsed.fasta,,220,66,100,56,8,10,1,4,40,15,217,78,190,139,551,217,57,23,56,19,2,0,16,5,61,19,0,0,0,0,0,0,0,0,0,0,0,0,39,56,63,105,3,3,2,3,1,5,0,1,1817
Caracal_caracal_GCA_016801355.1.collapsed.fasta,Caracal_caracal,GCA_016801355.1.collapsed.fasta,,84,26,55,27,24,3,2,1,8,7,137,58,90,20,154,51,55,16,68,22,0,4,8,8,62,24,0,0,0,0,0,0,0,0,0,0,0,1,12,25,1,4,1,1,0,2,1,9,0,0,852
Caranx_ignobilis_GCA_021432705.1.collapsed.fasta,Caranx_ignobilis,GCA_021432705.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,3,6,4,37,9,8,39,0,5,60
Caranx_melampygus_GCA_019059645.1.collapsed.fasta,Caranx_melampygus,GCA_019059645.1.collapsed.fasta,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6,7,5,47,11,13,82,0,5,72
Carapus_acus_GCA_900312935.1.collapsed.fasta,Carapus_acus,GCA_900312935.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,9,3,31,20,13,50,0,9,56
Carassius_auratus_GCA_003368295.1.collapsed.fasta,Carassius_auratus,GCA_003368295.1.collapsed.fasta,,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,40,23,74,3,40,34,2,1,168
Carassius_gibelio_GCA_023724105.1.collapsed.fasta,Carassius_gibelio,GCA_023724105.1.collapsed.fasta,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,4,44,22,72,5,33,17,2,1,162
Carcharhinus_longimanus_GCA_030264375.1.collapsed.fasta,Carcharhinus_longimanus,GCA_030264375.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,24,3,20,4,1,0,0,0,49
Carcharodon_carcharias_GCA_017639515.1.collapsed.fasta,Carcharodon_carcharias,GCA_017639515.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,16,9,14,9,1,1,0,2,34
Cardinalis_cardinalis_GCA_014549065.1.collapsed.fasta,Cardinalis_cardinalis,GCA_014549065.1.collapsed.fasta,,0,0,4,0,0,0,0,0,0,0,0,0,2,2,5,1,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,9,10,0,0,33
Cardiopharynx_schoutedeni_GCA_015109795.1.collapsed.fasta,Cardiopharynx_schoutedeni,GCA_015109795.1.collapsed.fasta,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,11,36,18,3,41,1,7,49
Caretta_caretta_GCA_023653815.1.collapsed.fasta,Caretta_caretta,GCA_023653815.1.collapsed.fasta,,1,3,69,62,2,9,6,4,15,21,12,30,2,13,57,61,67,22,156,60,1,0,0,0,37,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,25,0,0,432
Carettochelys_insculpta_GCA_007922185.1.collapsed.fasta,Carettochelys_insculpta,GCA_007922185.1.collapsed.fasta,,0,0,205,63,3,3,3,0,3,1,3,10,9,1,64,18,131,44,263,99,1,0,0,0,53,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,5,11,0,0,754
Cariama_cristata_GCA_000690535.1.collapsed.fasta,Cariama_cristata,GCA_000690535.1.collapsed.fasta,,0,0,7,13,0,0,1,0,0,0,1,4,2,3,14,7,3,3,7,3,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,11,0,0,47
Carlito_syrichta_GCA_000164805.2.collapsed.fasta,Carlito_syrichta,GCA_000164805.2.collapsed.fasta,,44,81,59,68,13,4,2,2,15,2,85,93,38,41,70,95,57,24,64,45,1,1,11,5,61,57,0,0,0,0,0,0,0,0,0,1,1,0,28,89,3,7,3,0,0,2,0,14,0,0,592
Carollia_perspicillata_GCA_004027735.1.collapsed.fasta,Carollia_perspicillata,GCA_004027735.1.collapsed.fasta,,145,125,65,37,12,4,1,0,1,0,88,55,134,303,185,204,52,37,44,37,1,0,6,10,34,22,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,4,1,4,1,1,0,7,0,0,909
Castor_canadensis_GCA_001984765.1.collapsed.fasta,Castor_canadensis,GCA_001984765.1.collapsed.fasta,,205,593,99,150,10,5,6,11,9,12,128,113,106,192,313,474,33,47,40,56,0,0,7,9,67,100,0,0,0,0,0,0,0,0,0,0,0,0,15,86,14,61,3,4,0,1,0,43,0,1,1161
Casuarius_casuarius_GCA_003342895.1.collapsed.fasta,Casuarius_casuarius,GCA_003342895.1.collapsed.fasta,,0,0,21,12,1,1,2,1,1,11,2,3,4,4,34,41,15,1,16,4,1,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,147,89,0,0,270
Catagonus_wagneri_GCA_004024745.2.collapsed.fasta,Catagonus_wagneri,GCA_004024745.2.collapsed.fasta,,177,149,80,36,23,3,9,4,11,10,146,31,108,74,227,469,47,10,47,12,1,2,6,2,111,44,0,0,0,0,0,0,0,0,0,1,1,1,7,12,1,3,2,1,1,1,0,18,0,0,1112
Cathartes_aura_GCA_000699945.1.collapsed.fasta,Cathartes_aura,GCA_000699945.1.collapsed.fasta,,0,2,10,13,1,1,0,2,0,2,3,5,5,12,19,10,4,12,8,6,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,14,0,0,76
Catharus_bicknelli_GCA_021437205.1.collapsed.fasta,Catharus_bicknelli,GCA_021437205.1.collapsed.fasta,,0,0,3,0,0,0,0,0,1,7,0,0,3,0,4,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,93,56,0,0,114
Catharus_fuscescens_GCA_013398975.1.collapsed.fasta,Catharus_fuscescens,GCA_013398975.1.collapsed.fasta,,0,0,3,2,0,1,0,0,0,2,0,0,2,1,4,2,1,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,2,12,0,0,22
Catharus_minimus_GCA_021437185.1.collapsed.fasta,Catharus_minimus,GCA_021437185.1.collapsed.fasta,,0,0,2,0,0,0,0,0,0,13,0,0,1,1,3,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,18,32,0,0,31
Catharus_ustulatus_GCA_009819885.2.collapsed.fasta,Catharus_ustulatus,GCA_009819885.2.collapsed.fasta,,0,0,4,0,0,0,0,0,0,4,0,0,2,1,4,1,1,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,27,29,0,0,48
Cathorops_aguadulce_GCA_026122135.1.collapsed.fasta,Cathorops_aguadulce,GCA_026122135.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,38,10,38,18,9,15,1,3,90
Cathorops_dasycephalus_GCA_028877435.1.collapsed.fasta,Cathorops_dasycephalus,GCA_028877435.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,31,8,36,12,10,9,0,2,81
Cathorops_festae_GCA_028877395.1.collapsed.fasta,Cathorops_festae,GCA_028877395.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,30,15,50,9,10,12,1,7,97
Cavia_aperea_GCA_000688575.1.collapsed.fasta,Cavia_aperea,GCA_000688575.1.collapsed.fasta,,80,72,61,57,6,8,1,0,17,21,94,94,48,81,191,244,60,65,75,105,2,0,1,8,69,59,0,0,0,0,0,0,0,0,0,0,0,0,18,43,14,43,3,0,4,4,22,28,0,2,814
Cavia_porcellus_GCA_000151735.1.collapsed.fasta,Cavia_porcellus,GCA_000151735.1.collapsed.fasta,,111,79,80,83,13,13,1,3,24,28,138,187,91,185,273,416,67,105,96,153,2,0,11,14,81,72,0,0,0,0,0,0,0,0,0,0,0,0,50,65,53,107,3,0,4,4,0,44,0,3,1189
Cavia_tschudii_GCA_004027695.1.collapsed.fasta,Cavia_tschudii,GCA_004027695.1.collapsed.fasta,,117,84,89,71,15,10,1,2,23,34,149,178,94,181,289,413,69,104,103,168,2,0,12,14,87,75,0,0,0,0,0,0,0,0,0,0,0,0,48,75,54,134,3,0,4,3,1,41,0,3,1254
Cebidichthys_violaceus_GCA_023349555.1.collapsed.fasta,Cebidichthys_violaceus,GCA_023349555.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,30,7,10,20,0,3,50
Cebus_albifrons_GCA_023783575.1.collapsed.fasta,Cebus_albifrons,GCA_023783575.1.collapsed.fasta,,41,18,52,23,9,7,0,2,3,2,63,30,60,17,101,50,44,20,48,23,1,1,9,5,40,17,0,0,0,0,0,0,0,0,0,0,0,0,13,31,1,5,1,2,0,1,1,9,0,0,547
Cebus_imitator_GCA_001604975.1.collapsed.fasta,Cebus_imitator,GCA_001604975.1.collapsed.fasta,,40,15,47,19,9,6,1,1,3,2,66,17,57,13,104,37,45,12,48,13,1,1,10,1,41,12,0,0,0,0,0,0,0,0,0,0,0,0,11,25,1,4,1,2,0,2,1,6,0,0,543
Centroberyx_gerrardi_GCA_026898505.1.collapsed.fasta,Centroberyx_gerrardi,GCA_026898505.1.collapsed.fasta,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,4,24,10,7,14,0,2,39
Centrocercus_minimus_GCA_005890655.1.collapsed.fasta,Centrocercus_minimus,GCA_005890655.1.collapsed.fasta,,0,0,4,10,0,0,0,1,1,5,0,1,0,5,4,11,2,4,2,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,25,0,0,21
Centrocercus_urophasianus_GCA_019232065.1.collapsed.fasta,Centrocercus_urophasianus,GCA_019232065.1.collapsed.fasta,,0,0,4,2,0,0,1,0,0,1,1,1,0,3,8,4,3,2,4,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,6,0,0,30
Centropristis_striata_GCA_030273125.1.collapsed.fasta,Centropristis_striata,GCA_030273125.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,8,8,26,79,15,10,49,2,9,106
Centropus_bengalensis_GCA_013400815.1.collapsed.fasta,Centropus_bengalensis,GCA_013400815.1.collapsed.fasta,,0,0,1,3,0,0,0,1,0,15,2,0,3,0,6,5,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,23,35,0,0,46
Centropus_unirufus_GCA_013397695.1.collapsed.fasta,Centropus_unirufus,GCA_013397695.1.collapsed.fasta,,0,0,4,1,0,0,1,0,0,11,2,0,3,1,8,2,3,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,21,30,0,0,51
Cephalocassis_borneensis_GCA_027564185.1.collapsed.fasta,Cephalocassis_borneensis,GCA_027564185.1.collapsed.fasta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,29,5,41,14,13,16,1,4,88
Cephalopachus_bancanus_GCA_027257055.1.collapsed.fasta,Cephalopachus_bancanus,GCA_027257055.1.collapsed.fasta,,38,60,42,48,15,5,2,3,14,5,91,84,31,49,73,93,52,30,56,35,1,1,10,6,57,39,0,0,0,0,0,0,0,0,0,1,1,0,20,66,3,5,3,0,0,2,0,8,0,0,539
Cephalopholis_sonnerati_GCA_019142605.1.collapsed.fasta,Cephalopholis_sonnerati,GCA_019142605.1.collapsed.fasta,,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,13,17,66,18,9,38,1,24,115
Cephalophus_harveyi_GCA_006410635.1.collapsed.fasta,Cephalophus_harveyi,GCA_006410635.1.collapsed.fasta,,199,111,100,57,30,12,17,10,3,12,181,65,157,191,237,315,59,30,74,34,2,0,12,8,79,51,0,0,0,0,0,0,0,0,0,0,1,0,9,15,1,11,1,1,0,0,1,16,0,0,1319
Cephalopterus_ornatus_GCA_013396775.1.collapsed.fasta,Cephalopterus_ornatus,GCA_013396775.1.collapsed.fasta,,0,0,5,4,0,0,1,0,0,7,1,1,3,2,4,1,2,0,6,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,2,15,0,0,34
Cepphus_grylle_GCA_013401065.1.collapsed.fasta,Cepphus_grylle,GCA_013401065.1.collapsed.fasta,,0,1,13,11,1,0,1,0,0,1,4,2,5,4,22,7,3,5,8,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,10,0,0,74
Ceratotherium_simum_simum_GCA_000283155.1.collapsed.fasta,Ceratotherium_simum_simum,GCA_000283155.1.collapsed.fasta,,198,187,97,44,38,35,11,5,2,8,149,146,138,80,322,205,61,48,94,65,2,2,16,12,91,51,0,0,0,0,0,0,0,0,0,0,0,0,29,47,3,16,3,0,0,3,1,10,0,0,1393
Cercocebus_atys_GCA_000955945.1.collapsed.fasta,Cercocebus_atys,GCA_000955945.1.collapsed.fasta,,37,23,41,30,11,7,3,0,7,0,99,50,57,17,84,42,25,29,35,37,0,2,3,5,35,18,0,0,0,0,0,0,0,0,0,1,1,1,1,32,1,4,1,2,0,2,0,7,0,0,497
Cercopithecus_albogularis_GCA_023783535.1.collapsed.fasta,Cercopithecus_albogularis,GCA_023783535.1.collapsed.fasta,,33,19,32,37,9,6,0,0,5,0,62,51,39,12,69,59,19,38,29,29,0,2,4,4,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,3,2,1,0,2,0,5,0,0,362
Cercopithecus_mitis_GCA_028627265.1.collapsed.fasta,Cercopithecus_mitis,GCA_028627265.1.collapsed.fasta,,35,21,34,37,8,10,0,0,5,1,75,66,41,18,77,44,26,33,31,29,0,2,5,3,21,5,0,0,0,0,0,0,0,0,0,1,0,1,0,26,1,3,2,1,0,2,0,5,0,0,402
Cercopithecus_mona_GCA_014849445.1.collapsed.fasta,Cercopithecus_mona,GCA_014849445.1.collapsed.fasta,,32,22,35,33,10,7,0,0,6,0,82,39,45,7,77,44,28,35,27,29,0,2,5,5,19,5,0,0,0,0,0,0,0,0,0,1,0,1,0,28,1,4,2,1,0,2,0,3,0,0,414
Cercopithecus_neglectus_GCA_004027615.1.collapsed.fasta,Cercopithecus_neglectus,GCA_004027615.1.collapsed.fasta,,31,28,29,38,9,6,0,0,6,0,83,50,39,13,73,53,21,39,20,36,0,2,5,2,31,9,0,0,0,0,0,0,0,0,0,1,0,1,0,28,1,3,1,2,0,3,2,4,0,0,390
Cercotrichas_coryphoeus_GCA_013398595.1.collapsed.fasta,Cercotrichas_coryphoeus,GCA_013398595.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,7,1,0,3,0,5,1,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,25,41,0,0,48
Certhia_americana_GCA_018697195.1.collapsed.fasta,Certhia_americana,GCA_018697195.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,5,1,0,1,4,2,1,1,1,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,100,32,0,0,116
Certhia_brachydactyla_GCA_013400355.1.collapsed.fasta,Certhia_brachydactyla,GCA_013400355.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,6,1,0,0,5,2,1,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,7,0,0,17
Certhia_familiaris_GCA_013398575.1.collapsed.fasta,Certhia_familiaris,GCA_013398575.1.collapsed.fasta,,0,0,3,0,0,0,0,0,0,10,1,0,0,5,2,1,3,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,66,26,0,0,82
Cervus_albirostris_GCA_006408465.1.collapsed.fasta,Cervus_albirostris,GCA_006408465.1.collapsed.fasta,,216,121,126,43,27,5,19,2,7,6,217,90,219,282,383,365,80,34,89,54,2,0,15,12,105,137,0,0,0,0,0,0,0,0,0,0,0,0,22,68,2,15,1,1,0,0,0,9,0,0,1749
Cervus_canadensis_GCA_019320065.1.collapsed.fasta,Cervus_canadensis,GCA_019320065.1.collapsed.fasta,,196,80,112,25,27,1,15,2,7,5,202,49,206,180,307,186,62,19,86,32,2,0,16,10,100,118,0,0,0,0,0,0,0,0,0,0,0,0,16,26,2,13,1,1,0,0,1,10,0,0,1564
Cervus_elaphus_GCA_910594005.1.collapsed.fasta,Cervus_elaphus,GCA_910594005.1.collapsed.fasta,,199,68,125,38,27,1,12,1,7,3,217,58,220,206,385,228,62,25,86,34,2,0,16,6,105,92,0,0,0,0,0,0,0,0,0,0,0,0,21,31,2,13,1,1,0,0,1,12,0,0,1708
Cervus_hanglu_yarkandensis_GCA_010411085.1.collapsed.fasta,Cervus_hanglu_yarkandensis,GCA_010411085.1.collapsed.fasta,,183,84,95,49,27,1,8,6,6,5,171,55,196,183,280,229,60,18,79,38,2,0,15,5,86,84,0,0,0,0,0,0,0,0,0,0,0,0,13,35,2,13,1,1,0,0,0,13,0,0,1420
